Tweet Id,Datetime,Text,Topic
1350831796892570000,1/17/2021 15:46,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831800260680000,1/17/2021 15:46,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831813648850000,1/17/2021 15:46,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831826781270000,1/17/2021 15:46,I hate when niggas take that route smh James harden looking lame https://t.co/ucw3VmaExI,James Harden
1350831831889880000,1/17/2021 15:46,"Steph curry is not a better scorer than James Harden... That's no disrespect to steph, but no",James Harden
1350831841545210000,1/17/2021 15:46,"RT @emanuelcgodina: Just a daily reminder:

In year 18 LeBron James is still better than

KD, Kawhi, Steph, Giannis, Harden, Luka, and Mich…",James Harden
1350831845622090000,1/17/2021 15:46,"RT @SportsCenter: James Harden's debut with the Nets:

32 Pts
12 Reb
14 Ast
4 Stl
1 Blk

A new era in Brooklyn 👏 https://t.co/KB3OVDTpo0",James Harden
1350831847878630000,1/17/2021 15:46,"Con 32 puntos y 14 asistencias, debutó James #LaBarba Harden en el triunfo de @BrooklynNets 1️⃣2️⃣2️⃣ a 1️⃣1️⃣5️⃣ 🆚… https://t.co/u8gPWKAChs",James Harden
1350831865259820000,1/17/2021 15:46,"RT @HowitzerBuzzsaw: On a special anniversary edition of the Howitzer and Buzz-saw Show, @MikeAsti11 and @Gerbo3 discussed James Harden tra…",James Harden
1350831866253860000,1/17/2021 15:46,RT @BlessedImages__: Kevin Durant &amp; James Harden https://t.co/rQ8Z5gQj0V,James Harden
1350831867403100000,1/17/2021 15:46,james harden and kyrie gone have kcp and caruso on em so... https://t.co/douqTtyonO,James Harden
1350831904895980000,1/17/2021 15:46,RT @NBALatam: James Harden: Primer jugador en la historia de la NBA en registrar un triple doble de 30 puntos en su debut con un equipo nue…,James Harden
1350831917013360000,1/17/2021 15:46,RT @LegionHoops: James Harden really finessed all of us. https://t.co/IEIlUOHtdl,James Harden
1350831918699470000,1/17/2021 15:46,"@JillWineBanks RT @PTI pardon the interruption, all this pardon talk @RealMikeWilbon Wilbon was Mets owner? Cornhus… https://t.co/j22GE8SylB",James Harden
